Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,1097677.33.faa,1874630.22.faa,1874630.26.faa,31963.54.faa,31963.56.faa,31964.81.faa,31964.84.faa,31965.20.faa,31965.24.faa,33014.40.faa,33014.42.faa,443906.110.faa
22419_fig-31965.20.peg.1475.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22428_fig-31965.20.peg.1484.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22429_fig-31965.20.peg.1485.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22430_fig-31965.20.peg.1486.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
22431_fig-31965.20.peg.1487.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22432_fig-31965.20.peg.1488.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
22433_fig-31965.20.peg.1489.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22434_fig-31965.20.peg.1490.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22435_fig-31965.20.peg.1491.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
22436_fig-31965.20.peg.1492.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22437_fig-31965.20.peg.1493.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22446_fig-31965.20.peg.1502.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
22464_fig-31965.20.peg.1520.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22465_fig-31965.20.peg.1521.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
22471_fig-31965.20.peg.1527.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22476_fig-31965.20.peg.1532.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22484_fig-31965.20.peg.1540.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22489_fig-31965.20.peg.1545.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0
22499_fig-31965.20.peg.1555.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
22507_fig-31965.20.peg.1563.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22508_fig-31965.20.peg.1564.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22514_fig-31965.20.peg.1570.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
22518_fig-31965.20.peg.1574.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22519_fig-31965.20.peg.1575.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22535_fig-31965.20.peg.1591.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
22539_fig-31965.20.peg.1595.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22543_fig-31965.20.peg.1599.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22544_fig-31965.20.peg.1600.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22545_fig-31965.20.peg.1601.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22552_fig-31965.20.peg.1608.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
22554_fig-31965.20.peg.1610.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22555_fig-31965.20.peg.1611.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22557_fig-31965.20.peg.1613.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22559_fig-31965.20.peg.1615.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
22560_fig-31965.20.peg.1616.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
22576_fig-31965.20.peg.1632.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
22607_fig-31965.20.peg.1663.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22608_fig-31965.20.peg.1664.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22609_fig-31965.20.peg.1665.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22613_fig-31965.20.peg.1669.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22614_fig-31965.20.peg.1670.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
22615_fig-31965.20.peg.1671.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
22616_fig-31965.20.peg.1672.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0
22618_fig-31965.20.peg.1674.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
22627_fig-31965.20.peg.1683.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,0,0
22628_fig-31965.20.peg.1684.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22681_fig-31965.20.peg.1737.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22682_fig-31965.20.peg.1738.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22686_fig-31965.20.peg.1742.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22687_fig-31965.20.peg.1743.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
22713_fig-31965.20.peg.1769.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22723_fig-31965.20.peg.1779.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22738_fig-31965.20.peg.1794.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
22826_fig-31965.20.peg.1882.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22827_fig-31965.20.peg.1883.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
22833_fig-31965.20.peg.1889.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22834_fig-31965.20.peg.1890.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22839_fig-31965.20.peg.1895.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22849_fig-31965.20.peg.1905.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
22854_fig-31965.20.peg.1910.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22856_fig-31965.20.peg.1912.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22857_fig-31965.20.peg.1913.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22870_fig-31965.20.peg.1926.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22871_fig-31965.20.peg.1927.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22884_fig-31965.20.peg.1940.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22890_fig-31965.20.peg.1946.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22930_fig-31965.20.peg.1986.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22937_fig-31965.20.peg.1993.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22938_fig-31965.20.peg.1994.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22941_fig-31965.20.peg.1997.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22948_fig-31965.20.peg.2004.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
22960_fig-31965.20.peg.2016.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22972_fig-31965.20.peg.2028.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
22973_fig-31965.20.peg.2029.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22982_fig-31965.20.peg.2038.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22983_fig-31965.20.peg.2039.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22984_fig-31965.20.peg.2040.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
22985_fig-31965.20.peg.2041.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23021_fig-31965.20.peg.2077.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23035_fig-31965.20.peg.2091.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23036_fig-31965.20.peg.2092.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23040_fig-31965.20.peg.2096.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23041_fig-31965.20.peg.2097.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23043_fig-31965.20.peg.2099.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
23045_fig-31965.20.peg.2101.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23063_fig-31965.20.peg.2119.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23078_fig-31965.20.peg.2134.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
23079_fig-31965.20.peg.2135.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,0
23082_fig-31965.20.peg.2138.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23089_fig-31965.20.peg.2145.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23090_fig-31965.20.peg.2146.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23099_fig-31965.20.peg.2155.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23107_fig-31965.20.peg.2163.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23204_fig-31965.20.peg.2260.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23205_fig-31965.20.peg.2261.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23206_fig-31965.20.peg.2262.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23208_fig-31965.20.peg.2264.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23209_fig-31965.20.peg.2265.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23210_fig-31965.20.peg.2266.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23212_fig-31965.20.peg.2268.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23213_fig-31965.20.peg.2269.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23216_fig-31965.20.peg.2272.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23218_fig-31965.20.peg.2274.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23219_fig-31965.20.peg.2275.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23231_fig-31965.20.peg.2287.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,1
23233_fig-31965.20.peg.2289.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23234_fig-31965.20.peg.2290.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23235_fig-31965.20.peg.2291.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23238_fig-31965.20.peg.2294.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
23239_fig-31965.20.peg.2295.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
23247_fig-31965.20.peg.2303.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23262_fig-31965.20.peg.2318.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23267_fig-31965.20.peg.2323.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23269_fig-31965.20.peg.2325.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23274_fig-31965.20.peg.2330.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23275_fig-31965.20.peg.2331.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23276_fig-31965.20.peg.2332.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23277_fig-31965.20.peg.2333.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23281_fig-31965.20.peg.2337.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23283_fig-31965.20.peg.2339.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
23284_fig-31965.20.peg.2340.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
23285_fig-31965.20.peg.2341.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23306_fig-31965.20.peg.2362.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23307_fig-31965.20.peg.2363.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
23314_fig-31965.20.peg.2370.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23315_fig-31965.20.peg.2371.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23316_fig-31965.20.peg.2372.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23337_fig-31965.20.peg.2393.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23341_fig-31965.20.peg.2397.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23342_fig-31965.20.peg.2398.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23345_fig-31965.20.peg.2401.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
23346_fig-31965.20.peg.2402.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23348_fig-31965.20.peg.2404.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23349_fig-31965.20.peg.2405.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23350_fig-31965.20.peg.2406.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23351_fig-31965.20.peg.2407.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23352_fig-31965.20.peg.2408.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23353_fig-31965.20.peg.2409.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23355_fig-31965.20.peg.2411.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23356_fig-31965.20.peg.2412.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
23357_fig-31965.20.peg.2413.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
23358_fig-31965.20.peg.2414.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23368_fig-31965.20.peg.2424.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23372_fig-31965.20.peg.2428.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23373_fig-31965.20.peg.2429.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23374_fig-31965.20.peg.2430.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
23386_fig-31965.20.peg.2442.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23394_fig-31965.20.peg.2450.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23410_fig-31965.20.peg.2466.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23457_fig-31965.20.peg.2513.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23471_fig-31965.20.peg.2527.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23482_fig-31965.20.peg.2538.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
23483_fig-31965.20.peg.2539.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23484_fig-31965.20.peg.2540.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23485_fig-31965.20.peg.2541.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23486_fig-31965.20.peg.2542.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23487_fig-31965.20.peg.2543.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23488_fig-31965.20.peg.2544.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23489_fig-31965.20.peg.2545.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23490_fig-31965.20.peg.2546.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23491_fig-31965.20.peg.2547.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23492_fig-31965.20.peg.2548.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23493_fig-31965.20.peg.2549.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23494_fig-31965.20.peg.2550.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23505_fig-31965.20.peg.2561.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
23514_fig-31965.20.peg.2570.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23522_fig-31965.20.peg.2578.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23532_fig-31965.20.peg.2588.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23535_fig-31965.20.peg.2591.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
23536_fig-31965.20.peg.2592.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
23537_fig-31965.20.peg.2593.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
23540_fig-31965.20.peg.2596.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23541_fig-31965.20.peg.2597.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23542_fig-31965.20.peg.2598.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23543_fig-31965.20.peg.2599.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23544_fig-31965.20.peg.2600.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23545_fig-31965.20.peg.2601.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23546_fig-31965.20.peg.2602.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23547_fig-31965.20.peg.2603.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23548_fig-31965.20.peg.2604.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23549_fig-31965.20.peg.2605.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23551_fig-31965.20.peg.2607.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
23552_fig-31965.20.peg.2608.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
23554_fig-31965.20.peg.2610.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
23558_fig-31965.20.peg.2614.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23560_fig-31965.20.peg.2616.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23561_fig-31965.20.peg.2617.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23562_fig-31965.20.peg.2618.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23563_fig-31965.20.peg.2619.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23564_fig-31965.20.peg.2620.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23565_fig-31965.20.peg.2621.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23566_fig-31965.20.peg.2622.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23575_fig-31965.20.peg.2631.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23577_fig-31965.20.peg.2633.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23612_fig-31965.20.peg.2668.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23619_fig-31965.20.peg.2675.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23620_fig-31965.20.peg.2676.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23642_fig-31965.20.peg.2698.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23651_fig-31965.20.peg.2707.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
23674_fig-31965.20.peg.2730.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23712_fig-31965.20.peg.2768.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23744_fig-31965.20.peg.2800.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23751_fig-31965.20.peg.2807.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23782_fig-31965.20.peg.2838.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23783_fig-31965.20.peg.2839.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23784_fig-31965.20.peg.2840.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23785_fig-31965.20.peg.2841.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23790_fig-31965.20.peg.2846.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23791_fig-31965.20.peg.2847.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23793_fig-31965.20.peg.2849.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
23795_fig-31965.20.peg.2851.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23797_fig-31965.20.peg.2853.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23798_fig-31965.20.peg.2854.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23799_fig-31965.20.peg.2855.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23813_fig-31965.20.peg.2869.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23814_fig-31965.20.peg.2870.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23816_fig-31965.20.peg.2872.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23821_fig-31965.20.peg.2877.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
23829_fig-31965.20.peg.2885.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23830_fig-31965.20.peg.2886.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23831_fig-31965.20.peg.2887.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23832_fig-31965.20.peg.2888.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23835_fig-31965.20.peg.2891.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23841_fig-31965.20.peg.2897.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23842_fig-31965.20.peg.2898.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23853_fig-31965.20.peg.2909.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23854_fig-31965.20.peg.2910.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23856_fig-31965.20.peg.2912.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23857_fig-31965.20.peg.2913.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23858_fig-31965.20.peg.2914.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23859_fig-31965.20.peg.2915.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23860_fig-31965.20.peg.2916.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23861_fig-31965.20.peg.2917.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23864_fig-31965.20.peg.2920.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
23886_fig-31965.20.peg.2942.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23890_fig-31965.20.peg.2946.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23902_fig-31965.20.peg.2958.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
23917_fig-31965.20.peg.2973.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23925_fig-31965.20.peg.2981.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
23929_fig-31965.20.peg.2985.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
23930_fig-31965.20.peg.2986.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
23943_fig-31965.20.peg.2999.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
